frame,track_id,x1,y1,x2,y2
161,7,46,271,64,317
162,0,707,307,762,414
162,1,313,287,363,369
162,2,1196,369,1256,516
162,3,279,292,322,380
162,4,241,305,289,386
162,5,1196,349,1236,397
162,7,46,271,64,317
162,8,1296,466,1331,485
163,0,707,307,762,414
163,1,313,287,363,369
163,2,1196,366,1256,516
163,3,279,292,322,380
163,4,241,305,289,386
163,5,1197,349,1236,396
163,7,47,271,64,318
163,8,1289,465,1323,484
164,0,707,307,761,414
164,1,313,287,363,369
164,2,1196,363,1257,517
164,3,279,292,322,380
164,4,241,305,289,386
164,5,1197,349,1236,395
164,7,48,272,65,319
164,8,1284,464,1318,484
165,0,707,307,760,414
165,1,313,287,363,369
165,2,1196,360,1257,517
165,3,279,292,322,380
165,4,241,305,289,386
165,5,1197,349,1235,394
165,7,48,272,66,320
165,8,1280,464,1314,484
166,0,707,307,760,414
166,1,313,287,363,369
166,2,1196,359,1257,518
166,3,279,293,321,380
166,4,241,305,289,386
166,5,1198,349,1235,394
166,7,49,272,67,320
166,8,1277,463,1312,483
167,0,707,307,759,414
167,1,313,287,363,369
167,2,1196,357,1257,518
167,3,279,293,321,380
167,4,241,305,289,386
167,5,1198,349,1235,393
167,7,50,273,67,321
167,8,1275,463,1309,483
168,0,707,307,758,414
168,1,313,287,363,369
168,2,1197,361,1257,518
168,3,279,293,321,380
168,4,241,305,289,386
168,5,1198,349,1235,393
168,7,51,273,68,322
168,8,1273,463,1307,483
168,9,1160,350,1256,520
169,0,707,307,757,414
169,1,313,287,363,369
169,2,1197,364,1257,518
169,3,279,293,321,380
169,4,241,305,289,386
169,5,1198,349,1235,392
169,7,52,273,69,323
169,8,1271,462,1305,483
169,9,1155,354,1256,518
170,0,707,307,757,414
170,1,313,287,363,369
170,2,1197,367,1257,518
170,3,279,293,321,380
170,4,241,305,289,386
170,5,1198,349,1235,391
170,7,53,273,70,323
170,8,1269,462,1304,482
171,0,707,307,756,414
171,1,313,287,363,369
171,2,1197,369,1256,518
171,3,279,293,321,380
171,4,241,305,289,386
171,5,1198,349,1234,390
171,7,54,273,71,324
171,8,1268,462,1302,482
172,0,707,307,755,414
172,1,313,287,363,369
172,2,1198,371,1256,518
172,3,279,293,321,380
172,4,242,305,289,386
172,7,55,273,72,324
172,8,1266,461,1300,482
173,0,708,307,755,414
173,1,313,287,363,369
173,2,1198,373,1255,518
173,3,279,293,321,380
173,4,242,305,289,386
173,7,55,273,73,325
173,8,1265,461,1299,481
174,0,708,307,754,414
174,1,313,287,363,369
174,2,1198,374,1255,518
174,3,279,293,321,380
174,4,242,305,289,386
174,7,56,273,74,325
174,8,1263,461,1297,481
175,0,708,307,754,414
175,1,313,287,363,369
175,2,1198,375,1254,518
175,3,279,293,321,380
175,4,242,305,289,386
175,7,57,273,75,326
176,0,708,307,753,414
176,1,313,287,363,369
176,2,1198,376,1253,518
176,3,279,293,321,380
176,4,242,305,289,386
176,5,871,327,901,360
176,7,57,273,76,326
176,8,1263,461,1297,481
177,0,708,307,753,414
177,1,313,287,363,369
177,2,1198,373,1253,519
177,3,279,293,321,380
177,4,242,305,289,386
177,5,651,312,678,345
177,7,58,273,77,326
177,8,1260,460,1295,481
177,9,48,253,62,295
178,0,708,308,753,414
178,1,313,287,363,369
178,2,1197,372,1252,518
178,3,279,293,321,380
178,4,242,305,289,386
178,5,491,302,516,333
178,7,58,274,78,326
178,8,1258,459,1293,480
178,9,-17,247,-8,281
179,0,708,308,752,414
179,1,313,287,363,369
179,2,1196,371,1252,518
179,3,279,293,321,380
179,4,242,305,289,386
179,5,368,294,391,325
179,7,59,274,79,326
179,8,1257,459,1291,480
179,9,-68,242,-63,271
180,0,708,308,752,414
180,1,313,287,363,369
180,2,1195,370,1251,518
180,3,279,293,321,380
180,4,242,305,289,386
180,5,271,287,292,317
180,7,59,273,79,327
180,8,1255,458,1290,480
180,9,-107,238,-105,263
181,0,708,308,752,414
181,1,313,287,363,369
181,2,1195,368,1251,518
181,3,279,293,321,380
181,4,242,305,289,386
181,5,191,282,211,311
181,7,59,273,80,327
181,8,1254,458,1289,479
182,0,707,308,752,414
182,1,313,287,363,369
182,2,1195,367,1250,517
182,3,279,293,321,380
182,4,242,305,289,386
182,5,121,273,139,304
182,7,59,273,80,327
182,8,1253,457,1288,479
183,0,707,308,751,414
183,1,313,287,363,369
183,2,1195,365,1250,517
183,3,279,293,321,380
183,4,242,305,289,386
183,5,68,270,85,300
183,7,60,273,81,327
183,8,1252,457,1287,479
184,0,707,308,751,414
184,1,313,287,363,369
184,2,1195,363,1250,517
184,3,279,293,321,380
184,4,242,305,289,386
184,5,24,268,41,297
184,7,60,273,81,327
184,8,1251,457,1286,479
184,9,-254,224,-263,234
185,0,707,308,751,414
185,1,313,287,363,369
185,2,1196,361,1250,517
185,3,279,293,321,380
185,4,242,305,289,386
185,5,-15,262,0,292
185,7,60,273,81,327
185,8,1250,456,1285,479
186,0,707,308,751,414
186,1,313,287,363,369
186,2,1196,360,1250,516
186,3,279,293,321,380
186,4,242,305,289,386
186,5,-48,257,-33,288
186,7,60,273,82,327
186,8,1249,456,1284,479
187,0,707,308,751,414
187,1,313,287,363,369
187,2,1197,358,1250,516
187,3,279,293,321,380
187,4,242,305,289,386
187,5,-74,253,-60,285
187,7,60,273,82,327
187,8,1248,456,1284,479
188,0,707,308,751,414
188,1,313,287,363,369
188,2,1197,356,1250,516
188,3,279,293,321,380
188,4,242,305,289,386
188,5,-94,249,-81,283
188,7,60,273,82,328
188,8,1247,456,1283,479
189,0,707,308,751,414
189,1,313,287,363,369
189,2,1198,354,1250,516
189,3,279,293,322,379
189,4,241,305,289,386
189,5,-110,247,-97,281
189,7,61,274,82,323
189,8,1247,455,1283,478
190,0,707,308,751,414
190,1,313,287,363,369
190,2,1198,352,1250,516
190,3,279,294,322,379
190,4,241,305,289,386
190,5,-117,248,-104,281
190,7,61,274,83,323
190,8,1246,455,1282,478
190,9,-262,224,-272,233
190,10,277,298,305,379
191,0,707,308,750,414
191,1,313,288,363,369
191,2,1199,351,1250,516
191,3,279,294,322,379
191,4,241,305,290,387
191,5,-120,250,-107,281
191,7,61,274,84,324
191,8,1245,455,1282,478
191,9,-164,234,-165,254
192,0,707,308,750,414
192,1,313,289,363,369
192,2,1199,349,1251,516
192,3,279,294,322,378
192,4,241,305,290,387
192,5,-121,252,-107,282
192,7,61,275,84,322
192,8,1244,455,1281,478
192,9,-121,238,-119,263
193,0,706,308,750,414
193,1,313,289,363,369
193,2,1199,348,1251,515
193,3,279,294,323,378
193,4,240,304,290,387
193,5,-120,254,-105,282
193,7,61,275,85,322
193,8,1244,455,1281,478
193,9,-97,240,-94,268
194,0,706,308,750,414
194,1,313,289,363,369
194,2,1200,347,1251,515
194,3,279,294,323,377
194,4,240,304,290,387
194,5,-117,255,-101,283
194,7,61,275,86,323
194,8,1243,455,1281,477
194,9,-83,242,-79,271
195,0,706,308,750,414
195,1,313,288,363,369
195,2,1200,346,1251,514
195,3,279,294,323,377
195,4,240,304,290,387
195,5,-112,257,-96,284
195,7,61,275,86,323
195,9,-73,243,-68,273
195,10,286,311,324,370
196,0,706,308,750,414
196,1,313,288,363,369
196,2,1200,345,1252,513
196,3,279,295,323,377
196,4,240,304,290,387
196,5,-106,258,-90,285
196,7,61,275,87,324
196,9,-65,243,-60,275
197,0,706,308,750,414
197,1,313,288,363,369
197,2,1200,344,1252,513
197,3,279,296,323,376
197,4,240,304,290,387
197,7,61,275,86,320
197,9,-59,244,-53,276
198,0,706,308,750,414
198,1,313,287,363,369
198,2,1199,343,1252,513
198,3,279,297,323,375
198,4,239,304,290,387
198,5,-116,259,-99,285
198,7,61,275,87,321
198,9,-54,244,-48,277
199,0,706,308,750,414
199,1,313,287,363,369
199,2,1199,342,1253,512
199,3,279,297,323,375
199,4,239,305,290,388
199,9,-49,245,-42,279
200,0,706,308,750,414
200,1,313,287,363,369
200,2,1200,342,1253,512
200,3,280,297,323,376
200,4,239,305,290,388
200,7,61,275,87,321
200,9,-44,245,-37,280
201,0,706,308,750,414
201,1,313,287,363,369
201,2,1200,342,1253,511
201,3,280,297,324,376
201,4,239,305,290,388
201,5,-125,259,-108,286
201,7,61,275,87,322
201,9,-39,246,-32,281
202,0,706,308,750,414
202,1,313,286,363,369
202,2,1200,341,1254,511
202,3,280,297,324,376
202,4,239,305,291,388
202,9,-35,246,-27,282
203,0,706,307,750,414
203,1,313,287,363,370
203,2,1200,341,1254,511
203,3,280,297,324,376
203,4,239,305,291,388
203,9,-30,247,-22,283
204,0,706,307,750,414
204,1,313,287,363,370
204,2,1201,341,1254,511
204,3,280,297,324,376
204,4,239,305,291,388
204,8,1241,455,1280,477
204,9,-26,247,-17,285
205,0,706,307,750,414
205,1,313,288,363,370
205,2,1201,341,1255,511
205,3,280,298,324,376
205,4,239,305,291,388
205,8,1241,454,1280,477
205,9,-22,248,-12,286
206,0,706,307,750,414
206,1,313,289,363,370
206,2,1201,341,1255,511
206,3,280,298,324,377
206,4,239,305,291,388
206,8,1241,454,1279,477
206,9,-18,248,-8,287
207,0,706,307,750,414
207,1,313,289,363,370
207,2,1201,340,1256,510
207,3,280,299,324,377
207,4,239,305,291,388
207,9,-14,248,-3,288
208,0,706,307,750,414
208,1,313,289,363,370
208,2,1201,340,1256,510
208,3,280,299,324,378
208,4,239,305,292,388
208,8,1229,427,1265,457
208,9,-10,248,0,289
209,0,706,307,750,414
209,1,313,289,363,370
209,2,1201,340,1258,510
209,3,280,299,324,378
209,4,239,305,292,388
209,8,1221,407,1255,443
209,9,-6,249,4,290
210,0,706,307,750,414
210,1,313,289,363,370
210,2,1201,340,1259,510
210,3,280,299,324,378
210,4,239,305,292,388
210,8,1215,393,1248,433
210,9,-3,249,8,291
211,0,706,307,750,414
211,1,313,289,363,370
211,2,1201,340,1260,510
211,3,279,298,324,378
211,4,239,305,292,388
211,8,1210,382,1242,425
211,9,0,249,12,292
212,0,706,307,750,414
212,1,312,288,363,370
212,2,1201,339,1260,510
212,3,279,297,324,379
212,4,238,305,292,388
212,9,2,249,15,293
213,0,707,307,750,414
213,1,312,288,363,370
213,2,1201,339,1261,510
213,3,278,297,324,379
213,4,238,305,292,388
213,9,5,249,18,294
214,0,707,307,750,414
214,1,312,288,363,370
214,2,1201,338,1261,511
214,3,277,296,324,379
214,4,238,305,292,388
214,9,7,249,22,295
215,0,707,307,750,414
215,1,312,288,363,370
215,2,1201,338,1262,511
215,3,277,296,324,379
215,4,238,305,292,388
215,9,10,249,24,295
216,0,707,307,750,414
216,1,312,288,363,370
216,2,1200,337,1262,511
216,3,276,295,324,379
216,4,238,305,292,388
216,8,1200,360,1231,409
216,9,12,249,27,296
217,0,707,307,750,414
217,1,312,287,363,370
217,2,1200,337,1262,511
217,3,275,295,324,379
217,4,238,305,292,388
217,8,1198,355,1229,405
217,9,14,250,29,297
218,0,707,307,750,414
218,1,312,287,363,370
218,2,1200,336,1262,510
218,3,275,295,324,379
218,4,238,305,292,388
218,8,1197,351,1227,402
218,9,16,250,31,298
219,0,707,307,750,414
219,1,312,287,363,370
219,2,1200,335,1262,509
219,3,274,294,323,379
219,4,238,305,292,388
219,9,17,250,33,298
220,0,707,307,751,414
220,1,312,287,363,370
220,2,1200,334,1262,508
220,3,274,294,323,379
220,4,238,305,292,388
220,9,19,251,34,299
221,0,707,307,751,414
221,1,312,287,363,370
221,2,1201,333,1262,506
221,3,274,294,323,379
221,4,238,305,292,388
221,8,1193,342,1222,397
221,9,20,251,36,300
222,0,707,307,751,414
222,1,312,287,363,370
222,2,1201,333,1262,502
222,3,274,294,323,379
222,4,238,305,292,388
222,8,1193,341,1222,397
222,9,21,251,37,300
223,0,707,307,751,414
223,1,312,287,363,370
223,2,1201,332,1262,499
223,3,274,294,323,379
223,4,238,305,291,388
223,8,1192,340,1221,397
223,9,22,252,38,301
224,0,707,307,751,414
224,1,312,287,363,370
224,2,1201,331,1262,497
224,3,274,293,323,379
224,4,238,305,291,388
224,8,1192,340,1221,396
224,9,23,253,39,301
225,0,707,307,751,414
225,1,312,287,363,370
225,2,1200,330,1262,496
225,3,274,293,323,380
225,4,240,305,291,387
225,8,1192,339,1220,396
225,9,24,253,40,302
225,10,1193,350,1225,442
226,0,706,307,751,414
226,1,312,287,363,370
226,2,1199,329,1262,495
226,3,274,293,323,380
226,4,241,305,291,387
226,8,1192,339,1220,396
226,9,25,254,40,302
226,10,1209,351,1239,443
227,0,706,307,751,414
227,1,312,289,363,370
227,2,1199,329,1261,494
227,3,274,293,323,380
227,4,242,305,290,387
227,8,1192,339,1220,396
227,9,26,255,41,302
227,10,1223,352,1253,443
228,0,706,307,751,414
228,1,312,290,363,370
228,2,1199,328,1261,493
228,3,274,293,323,380
228,4,243,305,290,387
228,8,1192,338,1220,402
228,9,26,255,41,303
229,0,706,307,751,414
229,1,313,289,363,370
229,2,1199,328,1261,492
229,3,275,293,322,380
229,4,244,305,290,387
229,8,1192,338,1219,408
229,9,27,256,41,303
230,0,706,307,752,414
230,1,313,289,363,370
230,2,1199,327,1260,491
230,3,275,293,322,380
230,4,245,305,290,387
230,9,27,256,42,303
231,0,706,307,752,414
231,1,313,290,363,370
231,2,1200,327,1260,491
231,3,275,293,322,380
231,4,246,305,290,387
231,9,27,256,42,304
232,0,706,307,752,414
232,1,312,291,363,370
232,2,1200,327,1260,490
232,3,275,293,322,380
232,4,246,305,290,387
232,9,27,257,42,304
233,0,706,307,752,414
233,1,312,292,363,369
233,2,1200,326,1259,489
233,3,275,293,322,380
233,4,247,305,290,387
233,9,27,257,42,305
234,0,706,307,752,414
234,1,312,292,363,369
234,2,1201,326,1259,488
234,3,275,293,322,380
234,4,247,305,290,387
234,9,27,257,43,305
235,0,706,307,753,414
235,1,312,293,363,369
235,2,1201,325,1258,487
235,3,276,293,322,380
235,4,248,305,290,387
235,9,27,258,43,305
236,0,706,307,753,414
236,1,312,293,363,369
236,2,1202,324,1257,486
236,3,276,293,322,380
236,4,248,305,290,387
236,9,27,258,43,306
237,0,706,308,753,414
237,1,311,294,363,369
237,2,1202,323,1257,484
237,3,276,293,322,380
237,4,248,305,290,387
237,9,27,259,43,306
238,0,706,307,753,414
238,1,311,294,363,369
238,2,1202,322,1256,482
238,3,276,293,322,380
238,4,248,305,290,387
238,9,27,259,43,307
239,0,706,307,753,414
239,1,311,294,363,369
239,2,1203,322,1256,480
239,3,276,293,321,380
239,4,248,305,290,387
239,7,61,279,87,325
239,9,26,260,43,307
240,0,706,307,753,414
240,1,311,294,363,369
240,2,1203,321,1256,479
240,3,276,293,321,380
240,4,249,305,290,387
240,7,62,279,86,326
240,9,26,260,43,307
241,0,706,307,753,414
241,1,310,294,363,369
241,2,1203,320,1257,476
241,3,277,294,321,380
241,4,249,305,289,387
241,9,26,260,43,308
242,0,705,307,752,414
242,1,311,294,363,369
242,2,1204,320,1257,475
242,3,277,294,321,380
242,4,249,305,289,387
242,9,25,260,42,308
243,0,705,308,752,414
243,1,311,294,363,369
243,2,1204,319,1258,473
243,3,277,294,321,380
243,4,249,305,289,387
243,9,25,261,42,309
244,0,705,308,752,414
244,1,311,294,363,369
244,2,1205,319,1259,471
244,3,277,294,321,380
244,4,249,305,289,387
244,9,25,261,41,309
245,0,705,308,752,414
245,1,312,294,363,369
245,2,1205,319,1259,470
245,3,277,294,321,380
245,4,249,305,289,387
245,9,24,261,40,309
246,0,704,308,751,414
246,1,312,294,363,369
246,2,1205,318,1259,469
246,3,277,294,321,380
246,4,249,305,289,387
246,9,24,262,40,309
247,0,704,308,751,414
247,1,312,294,363,369
247,2,1206,318,1260,469
247,3,278,294,321,380
247,4,249,305,289,387
247,7,61,279,84,326
247,9,24,262,39,309
248,0,703,308,751,414
248,1,313,294,363,369
248,2,1206,318,1260,468
248,3,278,294,321,380
248,4,249,305,289,387
248,7,61,278,84,327
248,9,24,262,39,309
249,0,703,308,751,414
249,1,314,294,363,369
249,2,1206,319,1260,467
249,3,278,294,321,380
249,4,249,305,289,387
249,7,61,278,83,327
249,9,23,262,38,309
250,0,703,308,751,414
250,1,313,293,363,369
250,2,1206,319,1261,467
250,3,278,294,322,380
250,4,249,305,289,387
250,7,61,278,83,326
250,9,23,263,38,310
251,0,703,308,751,414
251,1,313,291,363,369
251,2,1207,319,1262,466
251,3,278,295,322,380
251,4,249,305,289,387
251,7,61,277,83,326
251,9,23,263,38,310
252,0,703,308,751,414
252,1,313,290,363,369
252,2,1207,319,1263,465
252,3,277,295,322,380
252,4,249,305,289,387
252,7,61,277,82,326
252,9,23,263,37,311
253,0,703,308,751,414
253,1,313,289,363,369
253,2,1207,319,1264,463
253,3,277,295,322,380
253,4,249,305,289,387
253,7,61,277,82,326
253,9,23,263,37,311
254,0,703,308,751,414
254,1,312,289,363,369
254,2,1208,319,1266,462
254,3,277,295,322,380
254,4,249,305,290,387
254,7,61,277,82,326
254,9,23,263,37,311
255,0,703,308,751,414
255,1,312,288,363,369
255,2,1209,319,1268,460
255,3,276,295,322,380
255,4,249,305,290,387
255,7,62,277,82,326
255,9,22,264,36,311
256,0,703,308,750,414
256,1,312,288,363,369
256,2,1211,319,1271,459
256,3,276,295,322,380
256,4,249,305,290,387
256,9,22,264,36,311
257,0,703,308,750,414
257,1,313,287,363,369
257,2,1212,318,1273,457
257,3,276,295,322,380
257,4,249,305,290,387
257,9,22,264,36,311
258,0,704,308,750,414
258,1,313,287,363,369
258,2,1215,318,1274,455
258,3,276,295,322,380
258,4,249,305,290,387
258,9,22,264,36,311
259,0,704,308,750,414
259,1,313,286,363,369
259,2,1218,318,1276,455
259,3,276,295,322,380
259,4,249,305,290,387
259,9,22,264,36,311
260,0,704,308,750,414
260,1,313,286,363,369
260,2,1220,318,1277,454
260,3,276,295,322,380
260,4,249,305,290,387
260,9,22,264,35,310
261,0,705,308,750,414
261,1,312,286,363,369
261,2,1223,317,1278,454
261,3,275,295,322,380
261,4,248,305,290,387
261,8,1223,419,1263,463
261,9,21,264,35,311
262,0,705,308,750,414
262,1,312,287,363,369
262,2,1227,317,1279,453
262,3,275,295,322,380
262,4,247,305,290,387
262,8,1229,434,1272,471
262,9,21,264,35,311
263,0,705,308,750,414
263,1,311,287,363,369
263,2,1229,317,1280,453
263,3,275,295,322,380
263,4,247,305,289,387
263,8,1232,441,1275,475
263,9,21,264,35,311
264,0,705,308,750,414
264,1,311,287,363,369
264,2,1232,317,1281,453
264,3,275,295,322,380
264,4,246,305,289,387
264,8,1234,445,1278,477
264,9,20,263,34,312
265,0,706,308,750,414
265,1,311,286,363,369
265,2,1234,316,1281,452
265,3,275,295,322,381
265,4,246,305,289,387
265,8,1235,448,1279,479
265,9,20,263,34,312
266,0,706,309,750,414
266,1,310,286,363,369
266,2,1235,316,1281,452
266,3,274,295,322,381
266,4,245,305,289,387
266,8,1236,450,1281,481
266,9,20,264,34,312
267,0,706,309,750,414
267,1,310,285,363,369
267,2,1237,316,1282,453
267,3,274,295,322,381
267,4,245,305,289,387
267,8,1237,452,1282,482
267,9,19,264,34,313
268,0,707,309,750,414
268,1,310,285,363,369
268,2,1238,316,1282,454
268,3,274,295,322,381
268,4,244,305,289,387
268,8,1238,454,1283,483
268,9,19,264,34,313
269,0,707,309,750,414
269,1,309,285,363,369
269,2,1239,316,1282,454
269,3,274,295,322,381
269,4,244,305,289,387
269,8,1238,455,1283,484
269,9,18,264,34,313
270,0,707,309,750,414
270,1,309,284,363,369
270,2,1239,316,1282,455
270,3,274,295,322,381
270,4,244,305,289,387
270,9,18,264,33,313
271,0,707,309,751,414
271,1,309,284,363,369
271,2,1240,317,1282,455
271,3,274,295,322,381
271,4,243,305,289,387
271,9,17,264,33,313
272,0,707,309,751,414
272,1,309,284,363,369
272,2,1240,317,1282,456
272,3,274,295,322,381
272,4,243,305,290,387
272,9,17,264,33,313
273,0,708,309,751,414
273,1,309,283,363,369
273,2,1240,317,1282,458
273,3,274,295,322,381
273,4,243,305,290,387
273,9,17,264,32,313
274,0,708,309,751,414
274,1,309,283,363,369
274,3,274,295,321,381
274,4,242,305,290,387
274,9,16,263,32,313
275,0,708,309,751,414
275,1,308,283,363,369
275,2,1241,318,1282,458
275,3,274,295,321,381
275,4,242,305,290,387
275,9,16,263,32,314
276,0,709,309,751,414
276,1,308,283,363,369
276,2,1241,319,1282,458
276,3,274,295,321,381
276,4,242,305,290,387
276,9,16,263,31,314
277,0,709,309,751,414
277,1,308,283,363,369
277,2,1241,320,1282,460
277,3,274,295,321,381
277,4,242,305,290,387
277,8,1255,418,1289,435
277,9,16,263,31,314
278,0,709,309,751,414
278,1,308,283,363,369
278,2,1241,321,1282,462
278,3,274,295,322,381
278,4,242,305,290,387
278,8,1260,388,1287,403
278,9,16,263,31,314
279,0,709,309,751,414
279,1,308,282,363,369
279,2,1240,323,1282,464
279,3,274,295,322,381
279,4,242,305,291,387
279,9,15,263,31,314
280,0,709,309,751,414
280,1,308,282,363,369
280,2,1240,324,1282,465
280,3,275,295,322,381
280,4,242,305,291,387
280,9,15,263,31,314
281,0,709,309,751,414
281,1,308,282,363,369
281,2,1240,326,1281,467
281,3,275,295,322,381
281,4,242,305,291,387
281,8,1267,365,1286,376
281,9,15,263,31,315
282,0,709,309,751,414
282,1,308,282,363,369
282,2,1239,327,1281,469
282,3,275,295,322,381
282,4,242,305,292,387
282,9,15,263,31,315
283,0,709,309,751,414
283,1,308,282,363,369
